,TENet,ENet
PC183,0.494691331980045,0.0
PC184,1.858181586400484,0.0
PC185,-0.793109160368684,-2.6108465558891965
PC186,0.0,0.3528040142525002
PC187,1.81789524024394,0.0
PC188,0.0,0.0
PC189,0.0,0.0
PC190,-0.3507580582560464,0.0
PC191,-1.742756119619941,0.0
PC192,0.0,0.0
PC193,-1.1122010826509785,0.0
PC194,0.0,0.0
PC195,-1.493058174603799,0.0
PC196,1.786098906838317,0.0
PC197,0.0,0.0
PC198,-0.5257239401044428,-0.8334148010295127
PC199,0.0,0.0
PC200,-0.484458391762848,0.0
PC201,0.0,0.0
PC202,-1.9813707943840744,0.0
PC203,1.473617292089961,0.0
PC204,0.0,0.0
PC205,0.2142525694708217,0.0
PC206,1.8208531122576843,0.0
PC207,0.0,0.0
PC208,-2.107635717104564,0.0
PC209,-1.5813417772662055,0.0
PC210,0.0,0.0
PC211,-1.3153337159701808,0.0
PC212,2.263341510333289,0.0
PC213,0.0,0.0
PC214,1.5776490287902802,0.0
PC215,0.0,0.0
PC216,-1.833128074712525,0.0
PC217,-1.2173034593405474,0.0
PC218,-2.1004552776267937,0.0
PC219,0.0,0.0
PC220,-1.1962110134600936,0.0
PC221,1.5383469420937548,0.0
PC222,1.292176405623709,0.0
PC223,0.0,0.0
PC224,1.931821210207168,0.0
PC225,-1.330464241119161,0.0
PC226,-1.4677001840025918,0.0
PC227,0.0,0.0
PC228,0.0,0.0
PC229,-1.1251731613111886,0.0
PC230,1.736101559569565,0.0
PC231,-2.1856724195138657,0.0
PC232,-1.3341324863378687,0.0
PC233,-1.5511039898368133,0.0
PC234,0.0,0.0
PC235,-1.8525924656387955,0.0
PC236,0.0,0.0
PC237,-2.3042230443783294,0.0
PC238,-0.8433790669423594,0.0
PC239,1.4460457485202818,0.0
PC240,0.0,0.0
PC241,0.0,0.0
PC242,1.7873679298297966,0.0
PC243,-0.3387538012963676,0.0
PC244,1.4242526129444086,0.0
PC245,2.6451242757961952,0.0
PC246,0.0,0.0
PC247,0.0,0.0
PC248,-1.8895522692436533,0.0
PC249,1.759078676074692,0.0
PC250,0.0,0.0
PC251,1.4554236487099317,0.0
PC252,-1.3668111001943108,0.0
PC253,0.8367340586121546,0.0
PC254,0.0,0.0
PC255,0.0,0.0
PC256,0.0,0.0
PC257,-2.233593994706637,0.0
