,TENet,ENet
PC764,0.0,-0.0009844156867652
PC765,0.0,-0.008817086671574
PC766,0.0,0.0009869273937148
PC767,0.0,-0.0016476867952738
PC768,0.0,-0.0084622688739876
PC769,0.0,0.0090663897647057
PC770,0.0,0.0035486785249993
PC771,0.0,0.0004638405295258
PC772,0.0,-0.0064540987041175
PC773,0.0,-0.0021309277387899
PC774,0.0,-0.0022494043064292
PC775,0.0,0.0018358895978019
PC776,0.0,0.0006905739677545
PC777,0.0,-0.0030170774441046
PC778,0.0,0.0120965327507933
PC779,0.0,-0.0113188931657148
PC780,0.0,5.347482190336984e-05
PC781,0.0,-0.0059411145348907
PC782,0.0,0.0067218646690552
PC783,0.0,-0.0009076336911933
PC784,0.0,-0.0077589193544389
PC785,0.0,-0.0121027457251647
PC786,0.0,7.92817093738116e-05
PC787,0.0,-0.0009828639594852
PC788,0.0,-0.0062606749759878
PC789,0.0,0.0024808898212639
PC790,0.0,-0.0098993844308213
PC791,0.0,0.0091972351349398
PC792,0.0,-0.0133243055583458
PC793,0.0,-0.0101634216439993
PC794,0.0,-0.0136461448397097
PC795,0.0,-0.0164852405998146
PC796,0.0,0.0066230135429801
PC797,0.0,-0.0015324239444779
PC798,0.0,-0.0072364930299262
PC799,0.0,-0.0209235954927546
PC800,0.0,-0.0063806696354314
PC801,0.0,0.0046552645069031
PC802,0.0,-0.0096662380900065
PC803,0.0,0.0019028210133384
PC804,0.0,0.0002512731706706
PC805,0.0,-0.0086064822787063
PC806,0.0,-0.0019075537830291
PC807,0.0,-0.0110829806053858
PC808,0.0,-0.0096063872342171
PC809,0.0,-0.0070065095744311
PC810,0.0,-0.0014156585535803
PC811,0.0,-0.0079346279470584
PC812,0.0,-0.009718739664459
PC813,0.0,0.0016863015513645
PC814,0.0,-0.0050864863755706
PC815,0.0,0.0002997186029331
PC816,0.0,0.0001968908167863
PC817,0.0,-0.0027184305806809
PC818,0.0,0.002365099359942
PC819,0.0,-0.0086911198270888
PC820,0.0,0.0023011864234596
PC821,0.0,-0.0022311648381725
PC822,0.0,9.962316021224608e-05
PC823,0.0,-2.822557215016643e-05
PC824,0.0,-0.0081719322024942
PC825,0.0,0.0006560741352026
PC826,0.0,0.0050495289816529
PC827,0.0,0.0012507510135752
PC828,0.0,0.0015619531247931
PC829,0.0,0.0007518041360034
PC830,0.0,-0.0091553967003437
PC831,0.0,0.0003538462042329
PC832,0.0,0.0183001435199868
PC833,0.0,-0.0023360590469845
PC834,0.0,0.0072661844280399
PC835,0.0,0.001895844076763
PC836,0.0,0.0013271712218773
PC837,0.0,0.0079676283917515
PC838,0.0,0.0009449006233604
PC839,0.0,-1.8820271665577627e-05
PC840,0.0,-0.0059874673467398
PC841,0.0,-0.0023355915655421
PC842,0.0,0.0003473959281777
PC843,0.0,-0.0055319201721029
PC844,0.0,-0.0078700307515132
PC845,0.0,0.0061199145126938
PC846,0.0,0.0004389117908427
PC847,0.0,0.0032105006136732
PC848,0.0,0.0054010986223934
PC849,0.0,-0.008761561539987
PC850,0.0,0.0105847215685189
PC851,0.0,0.0088180816199172
PC852,0.0,-0.0014324691895346
PC853,0.0,-0.0046892958360732
PC854,0.0,0.0056211513740722
PC855,0.0,0.0097807416836809
PC856,0.0,-0.0074238712943532
PC857,0.0,-0.0002963977807784
PC858,0.0,0.0003706384454703
PC859,0.0,0.007711824915786
PC860,0.0,0.00482567520183
PC861,0.0,-0.0085651911857461
PC862,0.0,0.0033693095058896
PC863,0.0,-0.0043744308849192
PC864,0.0,0.0079320513010725
PC865,0.0,0.0056760011858611
PC866,0.0,0.0116296983401124
PC867,0.0,0.005636825724361
PC868,0.0,0.0072813347712209
PC869,0.0,-0.0046621741361297
PC870,0.0,0.0055569664964513
PC871,0.0,-0.0089809260009438
PC872,0.0,0.0012617083588413
PC873,0.0,-0.0064515279948669
PC874,0.0,0.0027513391366969
PC875,0.0,-0.0107666772069793
PC876,0.0,-0.0009350677064559
PC877,0.0,-0.0115065330971894
PC878,0.0,-0.0078897116733167
PC879,0.0,-0.0097300506487468
PC880,0.0,-0.0001388707376798
PC881,0.0,0.0007078840839305
PC882,0.0,0.004645815359354
PC883,0.0,0.0021590429143763
PC884,0.0,-0.0011092856616683
PC885,0.0,-0.0030841194814763
PC886,0.0,-0.0068619963089231
PC887,0.0,0.0025247962826629
PC888,0.0,-0.002623553822365
PC889,0.0,-0.0013506852026268
PC890,0.0,0.0052240537060525
PC891,0.0,-0.0021935179065049
PC892,0.0,0.0009745598401288
PC893,0.0,-0.001654087416766
PC894,0.0,-0.0008594939341533
PC895,0.0,-0.0001341120432716
PC896,0.0,-0.0110956913794323
PC897,0.0,0.0036095549209331
PC898,0.0,-0.0039323174778622
PC899,0.0,-0.0008762941957065
PC900,0.0,-0.0033845834469939
PC901,0.0,-0.0044411224746711
PC902,0.0,-0.000955801624947
PC903,0.0,-0.0125626510009918
PC904,0.0,0.0065096192597787
PC905,0.0,-0.0017825387901253
PC906,0.0,-0.0027942337634173
PC907,0.0,-0.011986752249314
PC908,0.0,-0.0065153932396658
PC909,0.0,0.003586378727645
PC910,0.0,-0.0039709114060188
PC911,0.0,0.0026695529664524
PC912,0.0,-0.002009137213551
PC913,0.0,0.0067621849785948
PC914,0.0,-0.0086267858836864
PC915,0.0,0.0080439733266826
PC916,0.0,0.005926630164513
PC917,0.0,0.0027498252018129
PC918,0.0,0.0021728239214147
PC919,0.0,-0.0066558169481672
PC920,0.0,-0.001858752637314
PC921,0.0,-0.0005191058223489
PC922,0.0,-0.0136130030598972
PC923,0.0,0.0129962721839721
PC924,0.0,-0.0043500242736282
PC925,0.0,-0.0060184121778878
PC926,0.0,-0.007715909061907
PC927,0.0,0.006693489999967
PC928,0.0,-0.0001326358064893
PC929,0.0,-0.0062700684592132
PC930,0.0,-0.0109250308565789
PC931,0.0,0.0017709237936106
PC932,0.0,0.0081125859026923
PC933,0.0,-0.0054525359935975
PC934,0.0,0.0054112754311118
PC935,0.0,0.0018695705886941
PC936,0.0,0.004622845447191
PC937,0.0,0.0072529634564834
PC938,0.0,0.0014940146179431
PC939,0.0,-0.0070048697338026
PC940,0.0,-0.009186175948158
PC941,0.0,-0.0083235829795525
PC942,0.0,-0.0038620897059327
PC943,0.0,-0.0147668900739881
PC944,0.0,0.0005858341905928
PC945,0.0,8.400894869762599e-05
PC946,0.0,-0.0012890964377344
PC947,0.0,0.0010760389024229
PC948,0.0,-0.0015884173410264
PC949,0.0,-0.0033667215227167
PC950,0.0,-0.001517420814299
PC951,0.0,0.0059169845726778
PC952,0.0,0.0009824468931606
PC953,0.0,0.0092205885688655
PC954,0.0,-0.0014950104893373
PC955,0.0,-0.0138002434250929
PC956,0.0,-0.0074589504640875
PC957,0.0,0.0013004113412079
PC958,0.0,-0.0021102433636453
PC959,0.0,0.0010076550344542
PC960,0.0,0.0037555939135597
PC961,0.0,0.0021560481070663
PC962,0.0,0.0066705034248311
PC963,0.0,0.0055873018565474
PC964,0.0,0.0040155902753797
PC965,0.0,-0.0071335431275165
PC966,0.0,0.0158597985628647
PC967,0.0,0.0007267874278506
PC968,0.0,-0.0015952253748997
PC969,0.0,0.0019609312838721
PC970,0.0,0.008489303531291
PC971,0.0,0.0044232316169668
PC972,0.0,0.0042211767734184
PC973,0.0,-0.014391660556082
PC974,0.0,-0.0012253677022241
PC975,0.0,0.0003703694253073
PC976,0.0,-0.0042401715827164
PC977,0.0,-0.0013288315460367
PC978,0.0,0.0007217956471496
PC979,0.0,0.0072871714874435
PC980,0.0,0.0045015543234131
PC981,0.0,-0.0020682711731715
PC982,0.0,0.0066612595994501
PC983,0.0,-0.0018271351555743
PC984,0.0,0.0047587847302103
PC985,0.0,0.0028806746993017
PC986,0.0,-0.0009326476259179
PC987,0.0,0.0043031428737714
PC988,0.0,0.0120124578701131
PC989,0.0,0.0008134175054506
PC990,0.0,0.0087521878158485
PC991,0.0,-0.0069259888653044
PC992,0.0,-0.002601579497024
PC993,0.0,0.0025564972928623
PC994,0.0,-0.002177050552267
PC995,0.0,-0.0121005155134448
PC996,0.0,0.0073368904881158
PC997,0.0,-0.0047802886181976
PC998,0.0,0.0043249549789046
PC999,0.0,0.0076262900704419
PC1000,0.0,0.0059062260748893
PC1001,0.0,0.0035848201152721
PC1002,0.0,0.0051203328620591
PC1003,0.0,0.0079261898985949
PC1004,0.0,0.004177461756985
PC1005,0.0,0.0033912351904695
PC1006,0.0,0.0005559897758109
PC1007,0.0,-0.0145492721480315
PC1008,0.0,-0.0032000852442818
PC1009,0.0,-0.0017995325164776
PC1010,0.0,-0.0082101092160914
PC1011,0.0,-0.0005063270906567
PC1012,0.0,-0.0013317523671393
PC1013,0.0,0.0004864747582457
PC1014,0.0,-0.0001011385401293
PC1015,0.0,0.0055232746584649
PC1016,0.0,0.0106265119426976
PC1017,0.0,0.003546335298231
PC1018,0.0,-0.0078986730265397
PC1019,0.0,-0.0094193948621964
PC1020,0.0,-0.0132904764542419
PC1021,0.0,0.0015620028655666
PC1022,0.0,0.0041091943005267
PC1023,0.0,0.0060065303284773
PC1024,0.0,-0.0015530379119388
PC1025,0.0,0.0050247597647781
PC1026,0.0,0.0044988213014646
PC1027,0.0,0.0064254414838729
PC1028,0.0,0.0068620735301209
PC1029,0.0,0.0017358740844185
PC1030,0.0,-0.0025040755918746
PC1031,0.0,-0.0069846674944681
PC1032,0.0,-0.0021651000608431
PC1033,0.0,-0.0021506449151727
PC1034,0.0,0.0027802379084473
PC1035,0.0,0.0076803506494118
PC1036,0.0,0.0016373950005081
PC1037,0.0,-0.0028238697622472
PC1038,0.0,0.0102112168338155
PC1039,0.0,0.001647058607201
PC1040,0.0,0.0012921272485737
PC1041,0.0,0.0054149832353234
PC1042,0.0,-0.0035546777398854
PC1043,0.0,0.0130158519621645
PC1044,0.0,-0.0062002444509249
PC1045,0.0,-0.0018770834498861
PC1046,0.0,0.0011122912205822
PC1047,0.0,0.017054282444663
PC1048,0.0,-0.0026411325992246
PC1049,0.0,-0.0013178029374585
PC1050,0.0,0.0050764491521262
PC1051,0.0,0.0040379960951527
PC1052,0.0,0.0074982526577244
PC1053,0.0,-0.004621979405424
PC1054,0.0,0.0023304524456877
PC1055,0.0,-0.0020240901585902
PC1056,0.0,-0.0009542214241601
PC1057,0.0,0.0025340806101313
PC1058,0.0,0.0004985918554185
PC1059,0.0,-0.0081611295818797
PC1060,0.0,-0.0080122623494701
PC1061,0.0,-0.001954394560345
PC1062,0.0,-0.0140778935975802
PC1063,0.0,0.0026852104881329
PC1064,0.0,-0.0009904804142155
PC1065,0.0,-0.0023708228367477
PC1066,0.0,-0.0043396074319721
PC1067,0.0,0.0059417604259804
PC1068,0.0,-0.0016713850725023
PC1069,0.0,-0.0047509055232068
PC1070,0.0,0.0077694434974061
PC1071,0.0,0.0014504234385594
PC1072,0.0,0.0006651522172434
PC1073,0.0,0.0100237753147473
PC1074,0.0,-0.0071095864991043
PC1075,0.0,-0.0014497372933376
PC1076,0.0,-0.0026045293480995
PC1077,0.0,0.0009294252889202
PC1078,0.0,0.0008449491110799
PC1079,0.0,0.0002329968490482
PC1080,0.0,-0.0048068052896056
PC1081,0.0,-0.003740488300303
PC1082,0.0,-0.0091224126580362
PC1083,0.0,-0.0183107679241302
PC1084,0.0,0.0083837400078966
PC1085,0.0,0.0120870496443601
PC1086,0.0,-0.0053534609221905
PC1087,0.0,-0.0021562462042671
PC1088,0.0,0.0011037943405402
PC1089,0.0,0.001156911449873
PC1090,0.0,0.0039404980990154
PC1091,0.0,-0.0097733891715431
PC1092,0.0,-0.0005496000002899
PC1093,0.0,-0.0025155796792936
PC1094,0.0,-0.0028879474960304
PC1095,0.0,0.0053670306221063
PC1096,0.0,0.0008058128137732
PC1097,0.0,0.0112878567105768
PC1098,0.0,0.0083021754628802
PC1099,0.0,0.0011838732463619
PC1100,0.0,-0.0050419217431424
PC1101,0.0,0.0037814308200544
PC1102,0.0,-0.0001084490370677
PC1103,0.0,0.0042818191334733
PC1104,0.0,-0.0075524902218712
PC1105,0.0,-0.0123648510298667
PC1106,0.0,0.0061249586194735
PC1107,0.0,-0.0044981212283988
PC1108,0.0,-0.0083818484167189
PC1109,0.0,0.0035319648642925
PC1110,0.0,-0.0048304556908972
PC1111,0.0,-0.006946165712156
PC1112,0.0,0.0018204932385882
PC1113,0.0,0.0082399337063551
PC1114,0.0,-0.0030075726074945
PC1115,0.0,0.0007576154334029
PC1116,0.0,0.0004654003947303
PC1117,0.0,0.0140115173122852
PC1118,0.0,0.0076099020553694
PC1119,0.0,-0.0174448149177197
PC1120,0.0,-0.0049816924293299
PC1121,0.0,-0.002456654919561
PC1122,0.0,-0.005284545242141
PC1123,0.0,-0.0031261668973354
PC1124,0.0,-0.0058880291160438
PC1125,0.0,6.625528182402013e-05
PC1126,0.0,0.003353959260101
PC1127,0.0,-0.0063430696945074
PC1128,0.0,-0.0025492812348372
PC1129,0.0,-0.006100690651352
PC1130,0.0,0.0063162522266931
PC1131,0.0,-0.0061452396264953
PC1132,0.0,-0.0093873758716614
PC1133,0.0,0.0005063956248804
PC1134,0.0,-0.0078121258440323
PC1135,0.0,-0.0193143031966382
PC1136,0.0,-0.0031701675053238
PC1137,0.0,-0.0012154267167897
PC1138,0.0,-0.0052062599913126
PC1139,0.0,0.0055273800913466
PC1140,0.0,0.0046417117328754
PC1141,0.0,-0.0048271017892672
PC1142,0.0,-0.0047995519196155
PC1143,0.0,-0.0025140639115493
PC1144,0.0,-0.0029438286512056
PC1145,0.0,0.003839469156813
PC1146,0.0,-0.0033649545958383
PC1147,0.0,0.002679136022684
PC1148,0.0,-0.0049578667943838
PC1149,0.0,-0.0059648596059496
PC1150,0.0,-0.0191858490038738
PC1151,0.0,0.0032212001925652
PC1152,0.0,-0.003001324974075
PC1153,0.0,0.0049276719169477
PC1154,0.0,0.0014770659393144
PC1155,0.0,0.0114829512693807
PC1156,0.0,0.004879205875642
PC1157,0.0,0.0057617512885452
PC1158,0.0,-0.0024984855962411
PC1159,0.0,0.0016459792773634
PC1160,0.0,-0.0061298975030962
PC1161,0.0,-0.0009972121471691
PC1162,0.0,-0.0088537691477408
PC1163,0.0,0.0065256318516555
PC1164,0.0,-0.0041257721575353
PC1165,0.0,0.0031250473753913
PC1166,0.0,0.0040590127896436
PC1167,0.0,0.0039461267467207
PC1168,0.0,0.002009656747765
PC1169,0.0,-0.0049341030030811
PC1170,0.0,0.0026560616166557
PC1171,0.0,0.0016565192632054
PC1172,0.0,0.0038561555295767
PC1173,0.0,-0.0006761270237068
PC1174,0.0,0.0013519976752406
PC1175,0.0,-0.002788739279629
PC1176,0.0,-0.0026778334619226
PC1177,0.0,0.0110094923125234
PC1178,0.0,-0.0066339408592456
PC1179,0.0,0.0049795880381533
PC1180,0.0,0.0010684375912719
PC1181,0.0,0.0050654562250941
PC1182,0.0,0.0032107691023205
PC1183,0.0,0.003371605146536
PC1184,0.0,0.0042773124589041
PC1185,0.0,0.0077611346265223
PC1186,0.0,-0.0023492053975895
PC1187,0.0,-0.0021199955135986
PC1188,0.0,0.0011850035395282
PC1189,0.0,0.0027379132712061
PC1190,0.0,-0.0060825356167777
PC1191,0.0,-0.0070403832073701
PC1192,0.0,-0.0025234166467873
PC1193,0.0,0.0005985505048162
PC1194,0.0,-0.0042245052318706
PC1195,0.0,0.0135103710158849
PC1196,0.0,-0.0098264749957303
PC1197,0.0,-0.0086626686355381
PC1198,0.0,0.011882949210394
PC1199,0.0,0.0164022361338915
PC1200,0.0,-0.0017611356551898
PC1201,0.0,0.0117918840693961
PC1202,0.0,0.0024926364761591
PC1203,0.0,-0.0012659534312408
PC1204,0.0,-0.0053781043751225
PC1205,0.0,0.0091553076602064
PC1206,0.0,-0.0025815055933866
PC1207,0.0,0.0066952155757172
PC1208,0.0,0.0063933790788521
PC1209,0.0,0.0016810419623344
PC1210,0.0,0.000897684149061
PC1211,0.0,-0.005087897645055
PC1212,0.0,0.0075216189346778
PC1213,0.0,-0.0099013321349183
PC1214,0.0,0.0080741671390688
PC1215,0.0,-0.0084283408693503
PC1216,0.0,-0.003282795099145
PC1217,0.0,-0.0058684963793226
PC1218,0.0,0.0008237502276333
PC1219,0.0,-0.0071325431639974
PC1220,0.0,0.0012160298793501
PC1221,0.0,-0.0012231310321168
PC1222,0.0,-0.0068527224027912
PC1223,0.0,0.0005227828630503
PC1224,0.0,0.0040868113433387
PC1225,0.0,0.0062347292696186
PC1226,0.0,-0.0004990163369432
PC1227,0.0,-0.0042700825375086
PC1228,0.0,0.0029412936750717
PC1229,0.0,0.0039216090049929
PC1230,0.0,-0.0031657124573749
PC1231,0.0,0.0087952269326119
PC1232,0.0,-0.0017729879219437
PC1233,0.0,-0.0011072940986883
PC1234,0.0,-7.865428700882434e-05
PC1235,0.0,0.0017136682141963
PC1236,0.0,-0.0002581495995187
PC1237,0.0,-0.0001261576992333
PC1238,0.0,-0.0027127288639816
PC1239,0.0,-0.0045704637407854
PC1240,0.0,0.0045690039728769
PC1241,0.0,0.0034902067897452
PC1242,0.0,0.0038092684403261
PC1243,0.0,-0.0046807439048337
PC1244,0.0,0.0145449628894941
PC1245,0.0,-0.005799240650059
PC1246,0.0,0.0007644588425161
PC1247,0.0,0.002690493826506
PC1248,0.0,-0.0024040686554339
PC1249,0.0,-0.0002620894003698
PC1250,0.0,-0.0040304197178192
PC1251,0.0,-0.0025253702102974
PC1252,0.0,0.0058788065515897
PC1253,0.0,-0.0071663592965161
PC1254,0.0,-0.0092048985975906
PC1255,0.0,-0.0009010642752174
PC1256,0.0,0.0084918622391163
PC1257,0.0,0.0089898061776252
PC1258,0.0,-0.0013629602610782
PC1259,0.0,-0.0095754581712121
PC1260,0.0,0.0124842480317762
PC1261,0.0,-0.0022576424486804
PC1262,0.0,0.0121465519932329
PC1263,0.0,0.002390555383133
PC1264,0.0,0.001785818436675
PC1265,0.0,-0.0031944632185233
PC1266,0.0,0.0007616632500674
PC1267,0.0,0.0051027186124791
PC1268,0.0,-0.0105414337790566
PC1269,0.0,0.0072882181322557
PC1270,0.0,0.0057375837519273
PC1271,0.0,0.0179838989346245
PC1272,0.0,-0.0019068062424365
PC1273,0.0,0.0010340477660369
PC1274,0.0,0.0019253595498725
PC1275,0.0,-0.004647575767429
PC1276,0.0,-0.0124355852024196
PC1277,0.0,0.0071158585798542
PC1278,0.0,-0.0016432514747885
PC1279,0.0,-0.0007826227617654
PC1280,0.0,0.0024470142003655
PC1281,0.0,-0.003249348843969
PC1282,0.0,-0.0151354611739237
PC1283,0.0,0.0013927861740538
PC1284,0.0,0.0028163063584721
PC1285,0.0,0.0004693931046412
PC1286,0.0,0.0041287065092099
PC1287,0.0,0.0013167949328919
PC1288,0.0,-0.0058112271480419
PC1289,0.0,-0.0080903004566039
PC1290,0.0,0.0030173746683571
PC1291,0.0,-0.0112613533449632
PC1292,0.0,-0.0001325132413737
PC1293,0.0,0.0056911237313899
PC1294,0.0,-0.0010523313089925
PC1295,0.0,0.0016801695422
PC1296,0.0,-0.0069910012410186
PC1297,0.0,-0.0050022122967566
PC1298,0.0,0.0045156754977927
PC1299,0.0,-0.0059200086340035
PC1300,0.0,0.012952841680285
PC1301,0.0,-0.0011665171809872
PC1302,0.0,0.0071853784349371
PC1303,0.0,-0.0049841903503932
PC1304,0.0,0.0013956678058359
PC1305,0.0,0.0062194412070835
PC1306,0.0,0.0048825891447106
PC1307,0.0,0.000153577071344
PC1308,0.0,0.0087699193549127
PC1309,0.0,-0.0046110020982885
PC1310,0.0,-0.0027761107739907
PC1311,0.0,0.0055151716642485
PC1312,0.0,-0.0036475597403285
PC1313,0.0,0.0102573653484018
PC1314,0.0,-0.0068407611745583
PC1315,0.0,0.0011338869494113
PC1316,0.0,-0.0028618562437807
PC1317,0.0,0.0005341908970209
PC1318,0.0,0.0090284051919705
PC1319,0.0,-0.0002546302305558
PC1320,0.0,-0.0033708760157187
PC1321,0.0,-0.0035315329744523
PC1322,0.0,-0.0009067801583158
PC1323,0.0,0.0055556661304214
PC1324,0.0,0.0093171424217461
PC1325,0.0,-0.0006717654142889
PC1326,0.0,0.0061237536567063
PC1327,0.0,-0.0030309383322322
PC1328,0.0,0.0052325080872905
PC1329,0.0,-0.0002145772347316
PC1330,0.0,0.0019711074348798
PC1331,0.0,0.0016918550643686
PC1332,0.0,-0.0059577306676667
PC1333,0.0,-0.0090505722562867
PC1334,0.0,0.0110551187425116
PC1335,0.0,-0.0004953427707685
PC1336,0.0,0.0002434144095603
PC1337,0.0,-0.0070910253230808
PC1338,0.0,-3.439546818465393e-05
PC1339,0.0,-0.0071472721448938
PC1340,0.0,0.0058142238942764
PC1341,0.0,0.0010063390612847
PC1342,0.0,0.0061470477401199
PC1343,0.0,-0.0072769591579742
PC1344,0.0,0.0041689010365429
PC1345,0.0,-0.0064807607132517
PC1346,0.0,0.0076289169715953
PC1347,0.0,-0.0065243047717079
PC1348,0.0,-0.0054663127915954
PC1349,0.0,-0.001249394057749
PC1350,0.0,-0.0027126103166077
PC1351,0.0,-0.0016278277251317
PC1352,0.0,0.0061298330390177
PC1353,0.0,0.0011815835587729
PC1354,0.0,-0.0111064050518735
PC1355,0.0,-0.0109603467645454
PC1356,0.0,0.0117864536441289
PC1357,0.0,-0.0059388090268717
PC1358,0.0,0.0026345358524547
PC1359,0.0,0.0037013837147852
PC1360,0.0,0.0007285683991631
PC1361,0.0,0.0015756901092644
PC1362,0.0,-0.0009040130785807
PC1363,0.0,-0.000299791829773
PC1364,0.0,0.0024919262090008
PC1365,0.0,0.005612241939607
PC1366,0.0,0.0036075307378119
PC1367,0.0,0.0003459180076036
PC1368,0.0,-0.0026957203861248
PC1369,0.0,0.0007973826473064
PC1370,0.0,-0.0115646802003695
PC1371,0.0,0.0012750113728097
PC1372,0.0,-0.0036757764314293
PC1373,0.0,0.0002647088713073
PC1374,0.0,0.0059807473060876
PC1375,0.0,-0.0042360466258579
PC1376,0.0,-0.0072656735689307
PC1377,0.0,0.0022097432403426
PC1378,0.0,0.0003024499704114
PC1379,0.0,-0.0015178265103709
PC1380,0.0,-0.0046485807960817
PC1381,0.0,-0.0012153066279292
PC1382,0.0,-0.0015797292367861
PC1383,0.0,0.0022787232898225
PC1384,0.0,0.0038828711694356
PC1385,0.0,0.0112098775678028
PC1386,0.0,0.0016238239469555
PC1387,0.0,-0.0021448255315251
PC1388,0.0,-0.0062362999491848
PC1389,0.0,-0.0026715442012121
PC1390,0.0,0.0011252534120241
PC1391,0.0,0.0071586263818924
PC1392,0.0,-0.0056622679398023
PC1393,0.0,0.0075734268039855
PC1394,0.0,0.0042829278747003
PC1395,0.0,0.00364858685845
PC1396,0.0,-0.0004181570329323
PC1397,0.0,0.0020501778721998
PC1398,0.0,0.0018235346831125
PC1399,0.0,0.0036789026901101
PC1400,0.0,-0.0050988573967783
PC1401,0.0,3.816888688160671e-05
PC1402,0.0,0.0026647358451618
PC1403,0.0,-0.003786370965733
PC1404,0.0,-0.0003062308090106
PC1405,0.0,0.0028347947251354
PC1406,0.0,0.0034659266526814
PC1407,0.0,0.0010754597784437
PC1408,0.0,0.0025795871358531
PC1409,0.0,0.0068326231607022
PC1410,0.0,0.0071504082810478
PC1411,0.0,0.0045948367899183
PC1412,0.0,0.0058061231935931
PC1413,0.0,-0.0025519650779074
PC1414,0.0,-0.0038323988043655
PC1415,0.0,8.416265323025142e-05
PC1416,0.0,0.0012996078449427
PC1417,0.0,0.0022632154980283
PC1418,0.0,0.0040507826466937
PC1419,0.0,0.0006813248413376
PC1420,0.0,0.0036395961345531
PC1421,0.0,0.0030651583646209
PC1422,0.0,-0.0057492989419916
PC1423,0.0,-0.0050620320310118
PC1424,0.0,-0.0043403331383183
PC1425,0.0,0.0001046049202137
PC1426,0.0,0.0016443912279246
PC1427,0.0,0.0106589452362296
PC1428,0.0,0.0056508825426517
PC1429,0.0,-0.0030292908011807
PC1430,0.0,0.0146513608495675
PC1431,0.0,0.0026932975314421
PC1432,0.0,0.0074027538943973
PC1433,0.0,0.0063635819766885
PC1434,0.0,-0.0007390631440005
PC1435,0.0,0.0009185888681063
PC1436,0.0,0.0117726728218481
PC1437,0.0,-0.0029081563088082
PC1438,0.0,0.0063345080534625
PC1439,0.0,-0.0036755463987846
PC1440,0.0,0.0026540207434572
PC1441,0.0,-0.012697552961411
PC1442,0.0,-0.0040809575019592
PC1443,0.0,-0.0048758508233331
PC1444,0.0,0.0038315811868371
PC1445,0.0,-0.0003838709841714
PC1446,0.0,-0.0084432199271264
PC1447,0.0,0.0005301464760988
PC1448,0.0,-0.0075522446769691
PC1449,0.0,-0.0035950801543598
PC1450,0.0,-0.0007022656397688
PC1451,0.0,-0.0054215172909444
PC1452,0.0,0.008441586301102
PC1453,0.0,0.0023293368872031
PC1454,0.0,-0.0005292908873069
PC1455,0.0,-0.0046084199400278
PC1456,0.0,0.0009389492679724
PC1457,0.0,0.0065668131628606
PC1458,0.0,-0.0041166825702133
PC1459,0.0,-0.0095696390754096
PC1460,0.0,0.0018250126163961
PC1461,0.0,-0.0015911268212541
PC1462,0.0,0.0034809830762497
PC1463,0.0,-0.0057841164332074
PC1464,0.0,-0.0009912195608356
PC1465,0.0,0.0024201284743404
PC1466,0.0,-0.0020924922995476
PC1467,0.0,-0.0070453805948318
PC1468,0.0,-0.0031784898296121
PC1469,0.0,0.0010566392874894
PC1470,0.0,-0.0042459410635291
PC1471,0.0,-0.0017312392155844
PC1472,0.0,0.0042945098483384
PC1473,0.0,0.0006864801705077
PC1474,0.0,-0.0023106454678986
PC1475,0.0,-0.0017581893956271
PC1476,0.0,-0.0003808048834387
PC1477,0.0,-0.0027599939909489
PC1478,0.0,-0.0011427766314195
PC1479,0.0,0.0102823324516593
PC1480,0.0,-0.004788017632796
PC1481,0.0,-0.0003822061170119
PC1482,0.0,-0.0001025432036047
PC1483,0.0,0.003431237777447
PC1484,0.0,0.0007681202694553
PC1485,0.0,-0.00042212020644
PC1486,0.0,0.0026321020725191
PC1487,0.0,0.0046187007840886
PC1488,0.0,-0.0082343348385491
PC1489,0.0,-0.0030778335654823
PC1490,0.0,-0.0007915477499309
PC1491,0.0,-0.0053817419140582
PC1492,0.0,-0.0013068735367506
PC1493,0.0,0.0004513415879845
PC1494,0.0,-0.0058734498476027
PC1495,0.0,0.0018029380222607
PC1496,0.0,0.0091412073908661
PC1497,0.0,-0.0022898075770258
PC1498,0.0,-0.0027727923095674
PC1499,0.0,0.0029931730339684
PC1500,0.0,0.0031601865511285
PC1501,0.0,-0.0065805215382042
PC1502,0.0,-0.0025753548689313
PC1503,0.0,0.0042251778500783
PC1504,0.0,-0.0042787436513809
PC1505,0.0,-0.0104997454296648
PC1506,0.0,-0.0141249360225067
PC1507,0.0,0.0018771435388288
PC1508,0.0,0.0019999525878234
PC1509,0.0,-0.0053068959844591
PC1510,0.0,-0.0032989303717702
PC1511,0.0,-0.0047467558154807
PC1512,0.0,0.0042604229751536
PC1513,0.0,0.004170747803035
PC1514,0.0,0.003203337700602
PC1515,0.0,-0.0016256012388963
PC1516,0.0,0.000375953682176
PC1517,0.0,-0.0019548416748358
PC1518,0.0,0.0020120524516768
PC1519,0.0,-0.0020199917335122
PC1520,0.0,0.0083915128160614
PC1521,0.0,-0.0009196415683981
PC1522,0.0,-0.001660416751645
PC1523,0.0,0.001420835703279
PC1524,0.0,-0.0008622946863934
PC1525,0.0,0.0002595291656607
PC1526,0.0,-0.0060597977802749
PC1527,0.0,-0.0029285876071254
PC1528,0.0,-0.000978405515191
PC1529,0.0,0.0011513070687785
PC1530,0.0,0.0048890443155587
PC1531,0.0,0.0047885631630568
PC1532,0.0,-0.0045265080803209
PC1533,0.0,-0.0045044574551533
PC1534,0.0,-0.0041332629850732
